ID,Source_IP,Destination_IP,Protocol,Timestamp,Traffic_Type,Source_Port,Destination_Port,Data_Volume,Packet_Size,HTTP_Status_Code,Firewall_Rule,VPN_Status,MFA_Status,Credential_Used,Data_Classification,Encryption_Algorithm
9362,97.49.223.156,132.2.236.200,ICMP,2012-06-17 06:06:31,Inbound,14157,65409,571,126,200,Quarantine,False,Bypassed,gPHj_!CsYI%3,Internal,AES
9363,172.90.199.116,216.76.244.37,TCP,2021-02-21 08:07:38,Inbound,9297,2238,205,164,200,Deny,False,Bypassed,U46fPOZx_FbP,Confidential,AES
9364,52.80.202.250,70.115.25.183,TCP,2013-12-02 15:50:45,Inbound,24849,14506,624,1444,200,Allow,True,Failed,H@kZ@Mi^Xx4I,Confidential,
9365,139.134.46.184,88.196.100.20,TCP,2019-02-07 03:49:00,Inbound,49490,21930,714,56,500,Deny,False,Used,#x5!Op35rmjE,Highly Confidential,AES
9366,62.216.184.61,24.22.57.255,ICMP,2022-07-13 17:24:40,Inbound,47112,25566,416,608,200,Allow,True,Used,yKrNUedn$^11,Internal,
9367,111.129.113.159,12.235.98.39,TCP,2010-01-29 07:12:53,Inbound,16493,40534,393,42,200,Deny,False,Failed,y_Az3Qbp^5iu,Internal,
9368,122.115.158.215,57.143.184.111,TCP,2010-06-18 19:47:52,Inbound,17477,9029,54,916,200,Deny,False,Bypassed,t0v#xNy1v6jM,Confidential,SHA-256
9369,96.170.112.167,30.119.37.19,UDP,2011-10-30 05:34:51,Inbound,22536,51289,277,132,200,Allow,False,Bypassed,$tUK%K5lPq5l,Highly Confidential,SHA-256
9370,77.223.197.219,212.61.36.251,ICMP,2018-10-17 13:56:16,Inbound,13317,33790,800,1493,200,Quarantine,True,Used,zu$qFvncM$Z6,Internal,
9371,11.122.130.222,170.64.104.222,TCP,2022-04-11 04:07:47,Outbound,45984,13739,352,1240,200,Deny,False,Failed,^cRfRPjHa3K),Highly Confidential,
9372,215.81.199.112,191.65.87.222,UDP,2020-01-01 06:17:13,Inbound,42192,182,795,321,500,Allow,False,Used,iepPa$or^O6u,Confidential,SHA-256
9373,76.123.157.209,9.55.225.169,UDP,2019-06-01 05:44:13,Outbound,46504,49707,926,166,200,Deny,True,Used,FfA^#jFmSUD3,Highly Confidential,AES
9374,38.10.137.123,141.57.154.250,TCP,2017-11-22 14:32:29,Inbound,23173,20636,134,977,200,Deny,True,Failed,^9MjMyRPX4oe,Confidential,AES
9375,218.155.54.224,10.165.137.78,TCP,2011-08-04 08:04:59,Inbound,23956,35434,945,1488,200,Allow,False,Failed,3d7tHGnn$9Ay,Highly Confidential,
9376,32.46.31.55,185.11.174.53,UDP,2010-04-30 23:43:51,Outbound,14516,58912,391,487,200,Allow,True,Bypassed,M49pE9rA$_QU,Internal,SHA-256
9377,11.0.198.132,178.94.103.157,ICMP,2010-09-09 18:00:14,Outbound,11598,19589,263,776,200,Quarantine,False,Failed,Ba8gk8XWX$(P,Public,RSA
9378,28.190.197.9,58.194.19.187,UDP,2011-04-29 11:24:41,Outbound,7209,56802,707,1336,200,Allow,False,Failed,%4PgmCh7@bh@,Public,SHA-256
9379,137.115.225.163,216.63.229.130,UDP,2013-10-22 07:44:18,Inbound,51503,9281,419,486,404,Allow,False,Used,h7sJQC@^%VCx,Public,
9380,95.127.147.66,59.107.150.214,TCP,2020-08-21 21:51:45,Inbound,4178,33254,878,144,200,Allow,False,Used,5%bFyBiVQ#7*,Confidential,RSA
9381,209.246.51.166,191.140.80.198,UDP,2022-03-27 13:44:49,Inbound,59595,43763,705,490,200,Allow,True,Failed,hwIEHLqx9(5v,Highly Confidential,SHA-256
9382,65.72.100.5,7.140.172.154,ICMP,2014-07-31 06:23:00,Inbound,13893,32809,207,467,200,Quarantine,True,Used,9l23IdBhe)Tb,Internal,AES
9383,151.198.64.57,26.208.19.116,TCP,2015-10-07 22:22:23,Outbound,64849,63740,941,766,200,Deny,False,Bypassed,!+(4LdJw*+@2,Internal,AES
9384,161.184.217.165,136.150.235.32,UDP,2018-12-12 05:48:54,Outbound,7126,34881,760,812,200,Deny,True,Bypassed,e3yyUh8h%)KJ,Highly Confidential,AES
9385,160.100.28.157,60.111.240.243,UDP,2015-04-08 18:44:58,Outbound,46799,30222,784,1237,200,Deny,False,Bypassed,VYGC0wjt3(D&,Public,AES
9386,131.218.167.181,164.105.245.241,ICMP,2020-01-29 10:10:35,Inbound,42133,47428,712,517,200,Quarantine,True,Used,8Q&6ISol_wKj,Highly Confidential,SHA-256
9387,105.137.75.150,39.215.66.53,TCP,2020-10-13 04:53:20,Outbound,64762,9355,157,687,200,Deny,True,Used,$+Qy6yMB4oH1,Confidential,SHA-256
9388,49.81.240.189,170.225.48.37,UDP,2015-02-13 10:53:20,Inbound,46748,59399,591,1138,200,Allow,False,Bypassed,#15DvC(p+D%o,Confidential,RSA
9389,38.180.174.18,157.23.196.176,ICMP,2016-11-03 13:35:58,Outbound,17539,43516,696,1361,200,Deny,False,Bypassed,)5HAdteS$76P,Public,RSA
9390,27.219.6.136,79.53.78.32,ICMP,2015-07-12 13:51:34,Inbound,64956,46484,538,391,200,Allow,True,Used,!2Fnht9leZyA,Public,AES
9391,95.92.51.197,147.193.105.181,ICMP,2022-08-18 16:43:27,Outbound,51116,49198,305,699,200,Allow,False,Bypassed,w%Ge1XtG$pSm,Internal,AES
9392,178.2.205.154,144.177.178.215,TCP,2017-12-20 16:31:20,Inbound,19402,29223,202,1409,200,Deny,False,Failed,yra9WyAg+3VP,Internal,SHA-256
9393,59.247.17.92,26.168.181.36,ICMP,2011-12-20 02:22:55,Inbound,12552,56086,123,135,404,Deny,False,Bypassed,!c6jmI*myU#y,Confidential,RSA
9394,95.108.255.242,30.112.116.185,TCP,2010-08-30 20:06:35,Inbound,53923,12474,362,1478,200,Allow,False,Bypassed,b9v)0Kaf@7O0,Public,SHA-256
9395,79.212.31.99,65.180.225.219,ICMP,2013-04-11 23:38:09,Inbound,34698,32477,193,926,200,Allow,True,Used,N!q3Gqit^7%C,Confidential,AES
9396,170.38.26.90,75.147.37.79,UDP,2014-09-26 13:28:51,Inbound,55234,38702,988,1444,200,Allow,False,Used,2%dhyYEg6^1J,Confidential,SHA-256
9397,104.230.177.178,91.155.209.77,TCP,2013-02-19 23:17:54,Inbound,13209,40228,459,799,200,Quarantine,False,Used,gOU(C_raF52m,Internal,
9398,113.90.197.248,45.27.78.212,TCP,2023-08-03 06:19:14,Inbound,21654,48239,516,860,200,Allow,False,Bypassed,f7hxOICs&Fc&,Confidential,SHA-256
9399,170.112.29.118,97.99.122.128,UDP,2014-09-19 13:30:13,Outbound,8383,25319,9,227,200,Deny,False,Bypassed,l#jzSv4d8I0p,Internal,AES
9400,33.139.14.79,86.154.153.110,UDP,2014-03-02 23:56:39,Inbound,9905,47157,623,757,200,Deny,True,Bypassed,MQ^S@TRtD%u9,Internal,RSA
9401,21.35.134.169,14.74.191.233,TCP,2021-04-12 23:01:05,Outbound,28899,51330,868,1122,500,Allow,True,Failed,4($E4@WbYOI&,Confidential,RSA
9402,51.235.144.79,71.247.35.94,UDP,2010-09-13 07:09:38,Inbound,18977,51771,984,1017,404,Quarantine,False,Used,%F+YK9PaAT4k,Highly Confidential,AES
9403,11.28.90.30,195.78.129.147,ICMP,2013-10-20 03:50:11,Inbound,41294,35998,83,794,200,Deny,True,Failed,3#dH*_Zlmk9Y,Public,
9404,217.86.36.129,176.24.37.112,UDP,2022-01-15 13:42:02,Outbound,17804,32609,393,77,200,Deny,False,Bypassed,v1D8G5vYV+mH,Public,SHA-256
9405,7.51.10.145,37.24.210.104,UDP,2016-10-02 17:20:35,Inbound,4023,34748,411,1454,200,Quarantine,True,Bypassed,w&#FovCdIB6Z,Confidential,
9406,112.30.233.197,130.109.199.238,TCP,2013-05-07 04:52:53,Outbound,27005,45852,343,1175,200,Quarantine,True,Failed,&d67NulF+%43,Internal,
9407,12.106.58.140,182.126.152.83,ICMP,2017-02-05 17:46:20,Outbound,12265,46297,688,532,200,Allow,True,Failed,U)m%H^Zo!0Xl,Internal,
9408,135.113.176.144,119.57.0.15,TCP,2019-08-02 19:12:05,Outbound,4062,40072,330,784,200,Quarantine,True,Used,Z)8PC@h%aaU3,Internal,RSA
9409,81.198.72.53,32.182.114.17,TCP,2018-08-25 00:45:09,Outbound,14372,34795,285,210,200,Deny,False,Bypassed,^8v&gTyw4duQ,Highly Confidential,AES
9410,36.255.115.42,68.110.216.4,ICMP,2013-11-11 15:43:25,Inbound,63863,37286,440,232,200,Allow,True,Failed,6&(^$LIrf@$0,Highly Confidential,SHA-256
9411,62.85.227.150,88.162.176.62,UDP,2014-08-10 14:58:44,Outbound,18731,31917,817,509,404,Allow,False,Failed,q1StT@4O%RGx,Highly Confidential,RSA
9412,132.12.0.43,92.218.73.200,UDP,2020-06-26 08:37:23,Inbound,5233,5499,74,1176,200,Quarantine,False,Used,bFO_&yTRv*6@,Confidential,AES
9413,6.251.63.75,12.57.84.7,ICMP,2015-06-07 22:48:00,Inbound,37670,56367,503,1333,200,Allow,True,Used,1+h1X8Iw6KTt,Internal,
9414,136.4.2.42,144.164.154.104,ICMP,2010-11-22 06:06:16,Inbound,24474,1598,281,967,200,Deny,True,Used,#1&HOFt*H6$s,Confidential,SHA-256
9415,181.159.121.240,108.234.86.219,ICMP,2019-06-17 15:29:45,Inbound,1489,14562,288,1386,200,Deny,True,Failed,YeyB0A2u9Aa*,Confidential,SHA-256
9416,31.176.220.37,195.160.237.251,UDP,2014-11-17 11:01:48,Inbound,19159,2867,491,1143,200,Deny,True,Used,uCVnANu94k6!,Highly Confidential,
9417,162.229.186.137,3.136.70.189,TCP,2019-01-27 17:10:40,Inbound,43409,56334,125,41,200,Deny,True,Failed,zzAHhY!q@n3t,Highly Confidential,RSA
9418,112.25.200.235,56.237.36.104,ICMP,2018-01-22 08:46:40,Outbound,54850,15096,786,956,200,Allow,True,Bypassed,z)@Jn4CeCs7!,Highly Confidential,
9419,12.162.104.138,148.71.187.136,TCP,2017-04-18 23:15:51,Outbound,43698,16582,376,1034,200,Allow,True,Used,6_0WnhABnYb!,Highly Confidential,SHA-256
9420,55.244.109.178,137.137.251.72,UDP,2013-03-07 04:48:31,Outbound,22750,23658,584,1393,200,Quarantine,False,Failed,Uoco0nVnT*X%,Internal,RSA
9421,196.197.17.215,11.179.37.224,ICMP,2016-07-14 23:07:07,Outbound,23251,25036,791,660,200,Quarantine,True,Bypassed,^88LAcxm^dzG,Confidential,RSA
9422,162.197.14.120,165.254.14.222,ICMP,2021-07-31 10:09:44,Inbound,30809,39921,674,563,200,Allow,False,Failed,^nL+LydV43mR,Highly Confidential,RSA
9423,211.237.232.158,128.70.143.125,UDP,2012-07-24 03:40:21,Outbound,12445,25719,34,233,200,Allow,False,Bypassed,*&W5@PqLJv3%,Highly Confidential,SHA-256
9424,164.20.176.97,108.64.148.212,ICMP,2023-03-18 08:27:39,Inbound,54089,57348,55,1083,200,Deny,False,Used,y5Sz19kh%T3@,Highly Confidential,AES
9425,60.106.65.57,47.55.119.46,UDP,2015-03-24 16:00:29,Outbound,9973,2951,740,797,200,Allow,False,Used,aL42urQT$K7G,Highly Confidential,
9426,98.253.17.223,113.78.130.31,ICMP,2020-04-07 22:29:52,Outbound,35288,37482,832,1092,200,Quarantine,False,Failed,N3XTL+0dOG!m,Highly Confidential,RSA
9427,48.58.211.81,12.182.52.98,ICMP,2020-09-01 05:30:07,Outbound,60510,28121,905,1076,500,Allow,True,Bypassed,#5Q4uXdWH^Ni,Internal,
9428,206.194.111.97,186.47.22.72,UDP,2017-02-20 10:22:58,Inbound,27566,41340,543,117,200,Deny,False,Bypassed,!crO5Whkc2+A,Internal,RSA
9429,89.106.48.27,121.115.181.208,TCP,2021-05-28 19:15:38,Inbound,28706,45132,45,1385,200,Allow,False,Bypassed,ez8Zm#Fc(a9),Confidential,AES
9430,174.51.20.122,18.41.6.251,ICMP,2021-03-02 16:01:59,Inbound,27225,37367,442,155,200,Allow,False,Bypassed,^w2$CzXogrYH,Public,
9431,172.27.219.83,62.235.200.208,UDP,2013-09-16 11:05:18,Outbound,13033,49093,210,124,404,Allow,True,Failed,5H%pSxJUlFE7,Confidential,
9432,86.168.12.150,110.35.231.181,ICMP,2021-12-23 04:41:59,Outbound,41095,55055,165,724,200,Quarantine,False,Failed,5hVi4Lb1^12O,Confidential,
9433,5.18.186.248,57.180.37.244,ICMP,2013-08-10 15:08:02,Outbound,59706,22882,776,1177,404,Quarantine,True,Used,%)#X2i%)I#9*,Confidential,
9434,34.222.235.165,108.222.96.132,UDP,2017-05-11 18:44:28,Inbound,50452,14825,605,740,200,Allow,False,Used,!xfhmavaq5MD,Highly Confidential,RSA
9435,109.71.95.85,24.40.182.207,ICMP,2015-07-18 06:44:53,Outbound,60247,56076,659,184,200,Quarantine,False,Used,)k&D3q)l3U5N,Public,AES
9436,40.86.38.250,188.31.94.144,TCP,2018-07-13 02:46:18,Inbound,15061,34840,918,989,200,Deny,False,Bypassed,Vl6T4Bj4A_4E,Public,SHA-256
9437,174.212.180.116,106.242.52.234,UDP,2022-10-08 21:57:18,Outbound,26485,17750,581,1350,200,Quarantine,False,Used,06jDzS1D*&OD,Confidential,SHA-256
9438,161.67.201.237,59.77.183.127,TCP,2018-08-18 13:04:51,Inbound,11300,12616,729,168,200,Allow,False,Failed,+9JOKfn(loEL,Confidential,
9439,137.59.150.202,89.11.149.141,UDP,2017-10-01 08:02:32,Inbound,10563,61074,493,212,404,Allow,True,Failed,S)^0iFbJA19S,Confidential,
9440,5.204.151.48,20.140.120.186,ICMP,2015-04-09 22:20:17,Outbound,56912,44815,239,403,200,Deny,True,Used,Raus_vEi$eC1,Confidential,AES
9441,165.141.29.207,206.129.18.237,TCP,2023-09-17 09:09:24,Outbound,39136,64294,480,1457,200,Allow,True,Failed,^3rzT_TrTt^K,Public,SHA-256
9442,175.190.202.176,51.237.156.28,TCP,2020-07-15 17:19:08,Inbound,64371,12939,936,937,500,Deny,False,Bypassed,bJV1$sDw&6l^,Confidential,AES
9443,61.147.30.145,161.213.230.237,ICMP,2017-06-05 03:08:27,Inbound,30791,34136,741,589,200,Deny,False,Failed,1_6g$jT%Kkf0,Confidential,RSA
9444,3.55.228.146,61.18.22.117,UDP,2021-08-15 13:05:20,Inbound,44410,2182,372,1023,200,Quarantine,False,Failed,$35NWuvI+wPz,Highly Confidential,AES
9445,148.34.144.183,115.187.211.16,UDP,2020-03-02 03:52:01,Inbound,6262,42747,956,1071,200,Allow,True,Used,!0Gxz0!E$bPU,Public,SHA-256
9446,89.201.192.231,51.40.91.34,ICMP,2014-10-27 23:07:03,Inbound,54826,15767,746,1425,200,Quarantine,False,Bypassed,u#YeGZ4nJ5J_,Confidential,SHA-256
9447,99.207.44.100,100.51.162.47,UDP,2016-08-10 11:12:07,Inbound,37286,11967,426,1280,200,Quarantine,True,Failed,%tb7yNd2Wmx4,Confidential,AES
9448,89.38.103.56,7.91.28.54,TCP,2018-07-12 05:43:08,Outbound,34562,55907,811,1234,200,Deny,False,Bypassed,$2#N8zuUQ_3(,Internal,RSA
9449,221.103.158.11,147.226.115.240,UDP,2014-05-13 23:44:55,Inbound,50601,36094,124,1137,200,Quarantine,False,Failed,PJ6i3TGe$5oe,Confidential,RSA
9450,88.91.30.81,121.180.152.98,ICMP,2020-02-03 18:54:04,Outbound,37331,36121,542,512,200,Allow,False,Failed,7O0aAGba#9AS,Highly Confidential,
9451,24.48.185.167,68.131.211.229,TCP,2015-05-20 04:35:55,Inbound,62568,32038,661,1344,200,Quarantine,True,Used,T6dE7kjG(^6t,Internal,SHA-256
9452,110.82.117.206,70.190.30.6,ICMP,2017-09-20 11:26:04,Inbound,64690,23438,473,994,200,Allow,True,Bypassed,r3B(bqqVCOyZ,Public,
9453,155.242.127.197,178.43.105.238,ICMP,2023-03-21 12:32:11,Outbound,1048,30120,869,1346,200,Deny,True,Bypassed,^d1PmZZP1eh@,Confidential,SHA-256
9454,81.115.79.4,70.155.144.225,TCP,2022-11-24 08:10:16,Inbound,28772,17501,96,758,200,Deny,False,Used,dO4IpNNp%JYS,Highly Confidential,RSA
9455,41.171.114.29,204.68.44.112,UDP,2017-08-23 22:18:20,Outbound,49424,603,212,184,200,Quarantine,True,Bypassed,6$i@OZ2aHVv3,Public,RSA
9456,195.143.36.179,207.50.122.55,ICMP,2012-01-23 19:41:25,Outbound,27741,34082,151,441,200,Deny,True,Used,XoZ2Ktzl0)d9,Public,RSA
9457,144.106.211.43,208.51.251.78,UDP,2015-04-06 20:03:09,Inbound,4605,54139,718,1015,200,Allow,True,Failed,+u7UN5jP%%n),Public,AES
9458,179.238.198.207,182.60.49.145,TCP,2017-10-10 09:27:59,Outbound,21009,35251,830,852,200,Allow,False,Bypassed,*hi0LP6ODRXm,Public,RSA
9459,108.190.228.57,17.82.211.116,TCP,2015-02-17 16:35:21,Inbound,18570,54343,188,868,500,Quarantine,True,Bypassed,8(%q1H+O&VMn,Highly Confidential,SHA-256
9460,213.177.233.208,213.234.91.82,TCP,2014-07-13 05:50:36,Inbound,21264,23877,759,1019,404,Quarantine,True,Bypassed,T^j^5tQofQQ3,Public,AES
9461,40.71.117.237,67.24.6.130,TCP,2017-10-02 11:53:25,Outbound,55138,45643,988,45,200,Deny,True,Used,_+sEu*b3#O9K,Confidential,RSA
9462,68.21.33.88,30.160.166.4,TCP,2022-09-12 23:43:48,Outbound,2291,11019,52,526,200,Deny,False,Used,pX%v)2UsvA5z,Public,
9463,157.248.1.205,208.37.4.250,UDP,2017-07-24 08:31:21,Outbound,4386,37284,102,1099,200,Quarantine,True,Bypassed,z(CDl2Ky6f4d,Confidential,AES
9464,93.164.46.125,49.7.50.206,TCP,2021-03-09 21:53:43,Outbound,7994,11350,887,1100,200,Quarantine,True,Failed,o6L_m2va)_8Q,Highly Confidential,
9465,35.149.58.181,34.215.64.62,UDP,2015-05-29 20:43:52,Inbound,59824,17606,619,578,200,Quarantine,False,Bypassed,UO1JKKx%%fua,Highly Confidential,AES
9466,126.39.142.23,140.147.195.192,ICMP,2016-04-06 06:20:47,Inbound,12042,40838,72,1494,200,Allow,False,Used,0LbfX5jv@9DR,Confidential,
9467,38.132.121.100,150.24.246.191,TCP,2015-08-15 21:10:06,Inbound,3261,11612,161,537,200,Deny,True,Bypassed,O_c2aQNyszc!,Highly Confidential,
9468,91.54.44.3,151.28.80.129,UDP,2019-06-01 05:30:39,Inbound,62436,60960,301,1116,200,Quarantine,False,Failed,@zH^BrXz#97$,Confidential,RSA
9469,110.219.222.154,26.136.188.158,UDP,2020-12-04 01:22:59,Outbound,37370,552,372,1287,200,Allow,True,Bypassed,r$lENz(fr#a8,Internal,AES
9470,75.235.102.139,133.36.46.57,TCP,2017-05-07 23:23:37,Outbound,47916,35916,341,485,200,Deny,False,Failed,B12i+hS9@kY6,Public,RSA
9471,19.192.53.243,23.82.27.148,UDP,2011-02-09 04:31:22,Inbound,15775,30253,595,138,200,Allow,True,Used,+ghNPoCpmi$8,Confidential,AES
9472,107.230.201.186,95.127.94.183,UDP,2011-10-19 03:01:32,Inbound,6428,29365,652,120,500,Allow,False,Bypassed,3e1LjaD8&OlW,Confidential,RSA
9473,41.132.59.142,151.68.153.12,ICMP,2021-07-16 05:50:38,Inbound,6303,29684,934,238,200,Deny,True,Failed,#6az((FLg7xX,Highly Confidential,
9474,136.25.147.24,15.146.44.142,ICMP,2019-05-02 08:15:01,Outbound,7613,10681,95,725,200,Quarantine,False,Failed,V95qIKf_*M&1,Public,SHA-256
9475,191.138.40.104,7.199.64.58,TCP,2023-04-16 13:59:26,Inbound,4789,7187,618,797,200,Deny,True,Used,xo8fIgdD%GUf,Internal,AES
9476,186.134.237.246,102.111.250.75,TCP,2020-08-06 05:06:51,Inbound,31509,50581,247,906,200,Quarantine,True,Bypassed,#4Hkqw4sShXF,Public,AES
9477,196.118.245.225,85.92.41.224,TCP,2020-12-25 02:52:36,Inbound,29679,17687,892,344,200,Deny,True,Bypassed,1n5DHMaY_$ku,Highly Confidential,AES
9478,122.73.139.3,8.45.143.136,UDP,2010-05-28 11:44:52,Inbound,12987,36480,378,52,200,Quarantine,False,Used,Ks5pErnabr)0,Internal,AES
9479,172.91.154.103,61.73.87.190,UDP,2020-02-20 15:48:05,Outbound,42053,61577,638,258,200,Deny,True,Bypassed,@5(dQiX1KAPF,Public,SHA-256
9480,16.106.108.211,84.63.106.109,TCP,2020-02-27 23:10:22,Outbound,1372,56178,893,126,200,Quarantine,True,Bypassed,aI2KKO4dd^5Q,Confidential,AES
9481,68.238.21.240,210.87.38.235,UDP,2022-11-04 06:34:33,Inbound,27913,18825,887,736,200,Deny,False,Bypassed,T2jOIi3q#ceu,Internal,AES
9482,76.253.253.44,14.39.145.132,UDP,2019-07-21 08:25:06,Inbound,29977,36095,494,345,200,Deny,True,Used,1ls6NUCo+^cl,Confidential,SHA-256
9483,132.217.6.191,203.8.232.197,ICMP,2013-08-24 05:55:57,Outbound,4721,44247,677,930,404,Deny,False,Failed,ZgZPq&0@%4@H,Internal,SHA-256
9484,164.10.230.19,10.36.75.142,ICMP,2020-10-16 01:15:35,Inbound,43015,9086,682,923,200,Quarantine,True,Failed,Q45zb!yE5m)A,Confidential,RSA
9485,157.133.236.231,35.166.203.99,TCP,2015-11-29 16:51:44,Outbound,15415,9859,711,1366,500,Deny,False,Bypassed,#lig9UPhL#lg,Internal,RSA
9486,93.180.132.162,17.107.209.44,UDP,2017-08-12 06:09:55,Outbound,13156,59130,588,989,200,Allow,False,Used,_f$hcLaFqd3(,Internal,
9487,20.169.59.70,180.159.18.245,TCP,2022-10-03 22:26:31,Inbound,48207,45531,270,238,200,Allow,True,Bypassed,%t7Dy*7y664M,Public,
9488,132.190.44.96,154.152.189.159,UDP,2013-01-25 16:52:36,Inbound,47971,7048,443,685,200,Allow,True,Used,+eLh3g*6c6bm,Internal,SHA-256
9489,144.118.45.52,57.31.156.68,TCP,2011-06-19 21:59:37,Inbound,29940,23064,669,791,200,Deny,True,Used,mfr3wtLjS&47,Public,SHA-256
9490,193.108.163.65,126.34.10.21,TCP,2023-04-10 21:22:23,Inbound,56886,64806,995,115,500,Quarantine,False,Used,v7UqWdi7$7hy,Confidential,AES
9491,45.176.176.195,100.53.115.131,UDP,2022-09-11 09:25:59,Inbound,53976,52095,664,1082,200,Deny,False,Bypassed,(AlsbQvUFT1I,Highly Confidential,RSA
9492,202.181.210.253,20.166.110.128,TCP,2013-09-16 02:58:51,Inbound,57803,27245,736,1459,200,Deny,False,Failed,C&4RIUEh6DtC,Internal,
9493,43.65.145.108,49.11.236.184,ICMP,2010-04-27 00:49:19,Inbound,62397,18006,900,943,200,Quarantine,True,Used,V^l5iCd5Kc4M,Confidential,RSA
9494,164.205.235.53,107.194.112.56,UDP,2016-02-03 23:55:07,Outbound,58930,61686,278,216,200,Deny,True,Used,!0o&Q5GsdMqR,Internal,
9495,44.37.15.115,23.203.13.110,UDP,2022-09-08 23:58:19,Inbound,27224,3131,325,930,200,Quarantine,True,Used,7$5vSAv!#12X,Highly Confidential,SHA-256
9496,169.227.134.222,45.24.176.218,TCP,2021-04-27 16:19:14,Inbound,41371,27411,488,241,200,Allow,False,Failed,v!4Okru66b3S,Internal,AES
9497,118.37.119.241,51.113.237.66,UDP,2020-09-02 23:44:02,Inbound,23265,56758,396,635,200,Quarantine,True,Bypassed,)@nTnzCnOR0U,Highly Confidential,SHA-256
9498,184.158.116.24,186.134.109.8,UDP,2013-03-24 02:55:08,Inbound,62708,29432,556,899,200,Deny,True,Bypassed,_8KeIpRuk#jC,Highly Confidential,AES
9499,148.222.17.12,29.95.117.72,UDP,2010-11-16 11:08:30,Inbound,15868,6566,239,829,200,Deny,True,Used,DBJBvjHA&8Fq,Highly Confidential,RSA
9500,53.245.17.73,105.164.49.14,TCP,2016-09-15 09:51:19,Outbound,51230,59082,609,708,200,Quarantine,True,Failed,HPOiYG3q^(5J,Highly Confidential,AES
9501,53.21.36.211,65.118.146.44,TCP,2017-11-05 04:02:22,Inbound,63018,39924,593,860,200,Quarantine,False,Used,#GPUT9^sp_4s,Highly Confidential,
9502,33.193.49.59,173.237.115.185,ICMP,2010-10-07 18:59:33,Inbound,63669,36102,853,967,200,Deny,False,Used,kiZDrv(L)PW4,Confidential,AES
9503,130.136.49.78,87.66.53.116,UDP,2019-06-28 06:25:23,Outbound,40251,12423,444,803,200,Allow,False,Failed,r%HD8LznY89U,Public,RSA
9504,82.91.125.129,86.207.19.98,UDP,2022-06-30 01:11:37,Outbound,17072,50050,863,282,200,Deny,False,Bypassed,*iljhm$lA57H,Highly Confidential,
9505,209.178.106.221,183.120.95.235,TCP,2012-05-18 05:30:01,Outbound,19431,6375,907,1107,200,Quarantine,True,Bypassed,9+*bRSXxZ+1R,Public,SHA-256
9506,174.221.232.35,152.41.183.244,ICMP,2016-05-11 08:13:08,Inbound,42785,34191,818,1303,404,Deny,False,Used,$1@ErCeM%X3X,Confidential,AES
9507,137.126.79.69,200.77.102.216,UDP,2021-06-03 16:19:24,Outbound,7877,19042,102,1132,200,Quarantine,False,Used,+!FNegUpf08o,Highly Confidential,AES
9508,63.81.41.157,66.64.178.86,UDP,2019-01-15 03:23:22,Outbound,4575,49665,329,103,500,Quarantine,False,Failed,J8IAHLjRbB6),Confidential,AES
9509,191.22.97.1,75.113.88.94,TCP,2021-06-28 08:19:55,Outbound,26546,28276,142,455,200,Deny,True,Bypassed,q!IiWNjl9Q$5,Highly Confidential,
9510,72.176.211.45,8.48.87.238,ICMP,2013-05-23 13:35:48,Inbound,36179,41995,893,900,200,Deny,True,Bypassed,!7zOgSUfz_9K,Internal,RSA
9511,205.104.247.49,60.82.17.52,ICMP,2015-01-20 08:36:36,Inbound,56881,37970,947,1151,200,Quarantine,False,Failed,#fMe50Hv#R%k,Confidential,
9512,194.168.47.188,139.156.87.41,UDP,2017-02-28 10:46:35,Inbound,20464,22704,704,823,200,Allow,True,Bypassed,+53_y5xx(TXu,Confidential,RSA
9513,17.140.31.33,212.159.33.75,UDP,2010-05-10 01:00:15,Outbound,64899,26456,776,615,200,Allow,False,Bypassed,4V9y6faic!UR,Highly Confidential,
9514,180.173.3.184,7.208.230.85,ICMP,2015-05-07 12:08:33,Outbound,25627,32440,920,1175,200,Quarantine,True,Used,!ou_2Z2eVc*#,Internal,RSA
9515,167.43.169.95,72.126.13.183,UDP,2010-03-04 15:19:12,Outbound,31404,60475,371,735,200,Allow,True,Used,d!Xa))Jv80p(,Internal,
9516,25.74.71.38,79.87.15.158,UDP,2013-08-29 12:56:52,Outbound,9185,31122,54,1146,200,Allow,False,Used,(TJ#1zL!4u$B,Public,AES
9517,43.166.15.191,123.57.116.61,UDP,2023-06-05 12:14:06,Inbound,63810,52849,589,807,200,Deny,False,Used,lHM#XGB7^8xB,Internal,RSA
9518,117.0.80.129,29.67.166.136,TCP,2014-06-09 01:43:22,Outbound,31150,45093,857,1180,200,Deny,True,Used,V(2LPWquXG5$,Confidential,SHA-256
9519,57.147.98.162,178.70.188.149,ICMP,2012-05-19 02:01:03,Inbound,6592,45434,634,478,200,Allow,False,Bypassed,uhig7)s6#1QS,Internal,SHA-256
9520,150.97.107.123,141.95.167.245,ICMP,2016-05-15 07:43:44,Outbound,35037,6863,788,699,200,Quarantine,False,Failed,0lE*nDCTo2pe,Internal,AES
